Id,RiskId,Provider,Species,AnnualPremium,ClaimLimit,AnnualClaimLimit,ExcessLimit,ExcessCoPaymentLimit,UkOnlyCallCentres,DeathByAccident,BoardingFees,LostOrStolen,AdvertisingLimit,ThirdPartyLiability,ThirdPartyLiabilityExcess,HourClaimsService24,VetAdviceLine,LegalAdvice,CoverCategory,CoverStartDate,BereavementCounselling,DeathByIllness,QuarantineCosts,LossOfPetPassport,SetUpFees,AdjustmentFee,DuplicateDocumentsFee,CancellationFee,RenewalFee,TimeStamp,VetFees,VetFeesExcess,MonthlyPremiumInstalment,NumberOfMonthlyInstalments,InstalmentDeposit
269532322,52194,Perfect Pet,Dog,125.11,"£1,000",Unlimited,£90,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,False,True,False,Max Benefit,2024-09-09,True,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,000 per condition with unlimited number of conditions",You'll pay £90 per condition,10.42,12,0
269532323,52194,Perfect Pet,Dog,250.21,"£4,000",Unlimited,£90,N/A,True,£750,£750,£750,£750,"£1,500,000",£250,False,True,False,Max Benefit,2024-09-09,True,£750,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £4,000 per condition with unlimited number of conditions",You'll pay £90 per condition,20.85,12,0
269532324,52194,Perfect Pet,Dog,115.52,"£1,000",Unlimited,£90,N/A,True,£500,£500,£500,£500,"£1,500,000",£250,False,True,False,Lifetime,2024-09-09,True,£500,False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to £1,000 per condition with unlimited number of conditions",You'll pay £90 per condition per year,9.62,12,0
269532325,52194,Perfect Pet,Dog,215.29,"£4,000",Unlimited,£90,N/A,True,"£1,000","£1,000","£1,000","£1,000","£2,500,000",£250,False,True,False,Lifetime,2024-09-09,True,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to £4,000 per condition with unlimited number of conditions",You'll pay £90 per condition per year,17.94,12,0
269532326,52194,Pet Insurance,Dog,143.16,No limit,"£3,500",£130,5%,True,"£1,000",£750,£750,£700,"£1,250,000",£0,False,False,False,Time Limited,2024-09-09,False,"£1,000",False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered for up to no limit per condition with £3,500 yearly limit",You'll pay both £130 per condition & 5% of the remaining claim,15.74,12,0
269532327,52194,Pet Insurance,Dog,229.15,No limit,"£3,500",£140,5%,True,"£1,000",£750,£750,£700,"£1,250,000",£0,False,False,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,10,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £3,500 yearly limit",You'll pay both £140 per condition per year & 5% of the remaining claim,25.21,12,0
269532328,52194,Post Office,Dog,125.52,No limit,"£1,000",£100,N/A,True,£750,£750,£750,£750,"£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,£750,£500,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £1,000 yearly limit",You'll pay £100 per condition per year,10.46,12,0
269532329,52194,Post Office,Dog,199.32,No limit,"£3,000",£100,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£1,500",£500,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £100 per condition per year,16.61,12,0
269532330,52194,Post Office,Dog,264,No limit,"£4,500",£100,N/A,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£2,000","£1,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £4,500 yearly limit",You'll pay £100 per condition per year,22,12,0
269532331,52194,Post Office,Dog,354,No limit,"£7,000",£100,N/A,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£2,000","£1,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £7,000 yearly limit",You'll pay £100 per condition per year,29.5,12,0
269532332,52194,Post Office,Dog,142.44,"£2,000",Unlimited,£100,N/A,True,£500,£500,£500,£500,"£2,000,000",£250,True,True,False,Max Benefit,2024-09-09,True,£500,£500,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £2,000 per condition with unlimited number of conditions",You'll pay £100 per condition,11.87,12,0
269532333,52194,Post Office,Dog,118.56,"£1,500",Unlimited,£100,N/A,True,£500,£500,£500,£500,"£2,000,000",£250,True,True,False,Time Limited,2024-09-09,True,£500,£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,500 per condition with unlimited number of conditions",You'll pay £100 per condition,9.88,12,0
269532334,52194,Pet Protect,Dog,208.38,No limit,"£4,000",£95,5%,True,£500,£250,£750,£250,"£1,000,000",£250,False,True,False,Lifetime,2024-09-09,True,False,"£1,500",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay both £95 per condition per year & 5% of the remaining claim,17.36,12,0
269532335,52194,Pet Protect,Dog,239.92,No limit,"£6,000",£95,5%,True,£750,£500,"£1,000","£1,000","£1,000,000",£250,False,True,False,Lifetime,2024-09-09,True,False,"£1,500",False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £6,000 yearly limit",You'll pay both £95 per condition per year & 5% of the remaining claim,19.99,12,0
269532336,52194,"Petsure Lifetime £10,000",Dog,511.11,No limit,"£10,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £100 per condition per year,42.59,11,42.62
269532337,52194,"Petsure Lifetime £12,000",Dog,535.19,No limit,"£12,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £12,000 yearly limit",You'll pay £100 per condition per year,44.6,11,44.59
269532338,52194,"Petsure Lifetime £15,000",Dog,547.65,No limit,"£15,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £15,000 yearly limit",You'll pay £100 per condition per year,45.64,11,45.61
269532339,52194,"Petsure Lifetime £1,000",Dog,225.18,No limit,"£1,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £1,000 yearly limit",You'll pay £100 per condition per year,18.77,11,18.71
269532340,52194,"Petsure Lifetime £2,000",Dog,277.43,No limit,"£2,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay £100 per condition per year,23.12,11,23.11
269532341,52194,"Petsure Lifetime £3,000",Dog,319.52,No limit,"£3,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £100 per condition per year,26.63,11,26.59
269532342,52194,"Petsure Lifetime £4,000",Dog,354.39,No limit,"£4,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay £100 per condition per year,29.53,11,29.56
269532343,52194,"Petsure Lifetime £5,000",Dog,386.16,No limit,"£5,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £100 per condition per year,32.18,11,32.18
269532344,52194,"Petsure Lifetime £6,000",Dog,414.84,No limit,"£6,000",£100,N/A,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £6,000 yearly limit",You'll pay £100 per condition per year,34.57,11,34.57
269532345,52194,"Petsure Lifetime £2,000 20%",Dog,212.26,No limit,"£2,000",£100,20%,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,17.68,11,17.78
269532346,52194,"Petsure Lifetime £4,000 20%",Dog,271.12,No limit,"£4,000",£100,20%,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,22.59,11,22.63
269532347,52194,"Petsure Lifetime £6,000 20%",Dog,317.38,No limit,"£6,000",£100,20%,True,"£5,000","£1,500","£5,000",£250,"£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£5,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £6,000 yearly limit",You'll pay both £100 per condition per year & 20% of the remaining claim,26.45,11,26.43
269532348,52194,Purely Pets,Dog,580.2,No limit,"£3,000",£180,N/A,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £3,000 yearly limit",You'll pay £180 per condition per year,48.35,12,0
269532349,52194,Purely Pets,Dog,606.6,No limit,"£4,000",£180,N/A,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay £180 per condition per year,50.55,12,0
269532350,52194,Purely Pets,Dog,693.72,No limit,"£6,000",£180,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,500",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £6,000 yearly limit",You'll pay £180 per condition per year,57.81,12,0
269532351,52194,Purely Pets,Dog,991.2,No limit,"£9,000",£180,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,500",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £9,000 yearly limit",You'll pay £180 per condition per year,82.6,12,0
269532352,52194,Purely Pets,Dog,1126.8,No limit,"£15,000",£180,N/A,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£2,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £15,000 yearly limit",You'll pay £180 per condition per year,93.9,12,0
269532353,52194,Purely Pets,Dog,216.96,No limit,"£1,000",£180,N/A,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £1,000 yearly limit",You'll pay £180 per condition per year,18.08,12,0
269532354,52194,Purely Pets,Dog,515.88,No limit,"£2,000",£180,N/A,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,000 yearly limit",You'll pay £180 per condition per year,42.99,12,0
269532355,52194,Purely Pets,Dog,642.24,No limit,"£5,000",£180,N/A,True,"£1,000","£1,000","£1,000","£1,000","£1,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £180 per condition per year,53.52,12,0
269532356,52194,Purely Pets,Dog,1013.52,No limit,"£10,000",£180,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,500",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £10,000 yearly limit",You'll pay £180 per condition per year,84.46,12,0
269532357,52194,RSPCA Lifetime 1k,Dog,116.16,No limit,"£1,000",£140,N/A,True,£750,£750,£750,£750,"£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,£750,£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £1,000 yearly limit",You'll pay £140 per condition per year,9.68,12,0
269532358,52194,RSPCA Lifetime 2.5k,Dog,165.48,No limit,"£2,500",£140,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£1,500",£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,500 yearly limit",You'll pay £140 per condition per year,13.79,12,0
269532359,52194,RSPCA Lifetime 4k,Dog,211.44,No limit,"£4,000",£140,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£1,500",£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £4,000 yearly limit",You'll pay £140 per condition per year,17.62,12,0
269532360,52194,RSPCA Lifetime 7k,Dog,269.28,No limit,"£7,000",£140,N/A,True,"£2,000","£2,000","£2,000","£2,000","£2,000,000",£250,True,True,False,Lifetime,2024-09-09,True,"£2,000",£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £7,000 yearly limit",You'll pay £140 per condition per year,22.44,12,0
269532361,52194,RSPCA Time Limited 1k,Dog,102.84,"£1,000",Unlimited,£140,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,False,Time Limited,2024-09-09,True,£500,£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £1,000 per condition with unlimited number of conditions",You'll pay £140 per condition,8.57,12,0
269532362,52194,RSPCA Time Limited 3k,Dog,137.64,"£3,000",Unlimited,£140,N/A,True,£500,£500,£500,£500,"£1,000,000",£250,True,True,False,Time Limited,2024-09-09,True,£500,£150,£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £3,000 per condition with unlimited number of conditions",You'll pay £140 per condition,11.47,12,0
269532363,52194,Sainsburys,Dog,213.96,No limit,"£2,500",£99,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£1,500","£1,500",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £2,500 yearly limit",You'll pay £99 per condition per year,17.83,12,0
269532364,52194,Sainsburys,Dog,321.36,No limit,"£5,000",£99,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£1,500","£1,500",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £5,000 yearly limit",You'll pay £99 per condition per year,26.78,12,0
269532365,52194,Sainsburys,Dog,359.4,No limit,"£7,500",£99,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£100,True,True,False,Lifetime,2024-09-09,True,"£1,500","£1,500",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £7,500 yearly limit",You'll pay £99 per condition per year,29.95,12,0
269532366,52194,Sainsburys,Dog,205.56,"£3,000",Unlimited,£99,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£100,True,True,False,Max Benefit,2024-09-09,True,"£1,500","£1,500",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £3,000 per condition with unlimited number of conditions",You'll pay £99 per condition,17.13,12,0
269532367,52194,Sainsburys,Dog,338.28,"£6,000",Unlimited,£99,N/A,True,"£1,500","£1,500","£1,500","£1,500","£2,000,000",£100,True,True,False,Max Benefit,2024-09-09,True,"£1,500","£1,500",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £6,000 per condition with unlimited number of conditions",You'll pay £99 per condition,28.19,12,0
269532368,52194,Sainsburys,Dog,196.8,"£3,000",Unlimited,£99,N/A,True,"£1,000","£1,000","£1,000","£1,000","£2,000,000",£100,True,True,False,Time Limited,2024-09-09,True,"£1,000","£1,000",£250,0,0,0,0,0,2024-09-08 03:41:38,"Covered for up to £3,000 per condition with unlimited number of conditions",You'll pay £99 per condition,16.4,12,0
269532369,52194,Scratch and Patch,Dog,169,"£3,000",Unlimited,£125,20%,True,£500,£750,£750,£750,"£1,000,000",£250,False,True,False,Time Limited,2024-09-09,False,£500,False,False,0,0,0,30,0,2024-09-08 03:41:38,"Covered for up to £3,000 per condition with unlimited number of conditions",You'll pay both £125 per condition & 20% of the remaining claim,14.08,12,0
269532370,52194,Scratch and Patch,Dog,210.97,"£4,000",Unlimited,£125,20%,True,"£1,000","£1,000","£1,000","£1,000","£1,500,000",£250,False,True,False,Max Benefit,2024-09-09,False,"£1,000",False,False,0,0,0,30,0,2024-09-08 03:41:38,"Covered for up to £4,000 per condition with unlimited number of conditions",You'll pay both £125 per condition & 20% of the remaining claim,17.58,12,0
269532391,52194,Waggel,Dog,101.88,No limit,"£1,000",£100,N/A,True,"£1,000",False,"£1,000",False,"£2,000,000",£250,True,True,False,Lifetime,2024-09-09,False,"£1,000",False,False,0,0,0,0,0,2024-09-08 03:41:38,"Covered each year up to no limit per condition with £1,000 yearly limit",You'll pay £100 per condition per year,8.49,12,0
